neighborhood_manhattan,neighborhood_brooklyn,neighborhood_bronx,neighborhood_queens,neighborhood_staten_island,room_type_private,room_type_entire,room_type_shared,expensive,number_of_reviews,reviews_per_month,calculated_host_listings_count,price
1,0,0,0,0,0,1,0,1,2,2.0,1,194.0
1,0,0,0,0,1,0,0,1,3,3.0,3,140.0
1,0,0,0,0,1,0,0,0,5,5.0,1,89.0
1,0,0,0,0,0,1,0,1,0,0.0,1,175.0
0,1,0,0,0,0,1,0,1,1,0.81,1,151.0
1,0,0,0,0,1,0,0,0,0,0.0,1,54.0
1,0,0,0,0,0,1,0,1,0,0.0,1,120.0
0,0,1,0,0,1,0,0,0,0,0.0,1,55.0
0,1,0,0,0,1,0,0,0,3,2.73,1,50.0
1,0,0,0,0,0,1,0,1,0,0.0,327,137.0
1,0,0,0,0,0,1,0,1,0,0.0,327,137.0
0,0,0,1,0,1,0,0,0,2,2.0,10,70.0
1,0,0,0,0,0,1,0,1,0,0.0,327,137.0
0,0,0,1,0,1,0,0,0,2,1.87,10,65.0
0,1,0,0,0,0,1,0,1,8,6.86,1,120.0
1,0,0,0,0,0,1,0,1,0,0.0,327,117.0
0,1,0,0,0,0,1,0,0,1,0.83,1,90.0
1,0,0,0,0,1,0,0,1,0,0.0,3,150.0
1,0,0,0,0,0,1,0,1,0,0.0,327,137.0
1,0,0,0,0,0,1,0,1,0,0.0,5,250.0
0,0,0,1,0,1,0,0,0,0,0.0,10,99.0
0,0,0,1,0,1,0,0,0,1,0.79,1,75.0
0,0,0,1,0,1,0,0,0,0,0.0,10,55.0
0,1,0,0,0,1,0,0,0,4,4.0,1,40.0
1,0,0,0,0,0,1,0,1,5,3.49,1,250.0
1,0,0,0,0,0,1,0,1,1,1.0,1,200.0
1,0,0,0,0,0,1,0,1,1,1.0,1,180.0
1,0,0,0,0,0,1,0,1,0,0.0,1,250.0
0,1,0,0,0,0,1,0,1,1,1.0,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,3,152.0
0,1,0,0,0,0,1,0,1,2,2.0,2,245.0
0,1,0,0,0,1,0,0,0,0,0.0,1,40.0
1,0,0,0,0,0,1,0,1,5,4.29,1,459.0
1,0,0,0,0,0,1,0,1,6,3.83,9,350.0
0,0,0,1,0,1,0,0,0,3,2.57,10,55.0
0,0,0,1,0,1,0,0,0,0,0.0,10,55.0
1,0,0,0,0,0,1,0,1,0,0.0,9,650.0
0,0,0,1,0,1,0,0,0,0,0.0,10,70.0
0,1,0,0,0,0,1,0,1,2,1.36,1,350.0
0,0,0,1,0,0,1,0,1,1,1.0,1,275.0
1,0,0,0,0,1,0,0,0,7,5.38,1,78.0
1,0,0,0,0,1,0,0,0,0,0.0,4,105.0
0,1,0,0,0,1,0,0,0,2,1.25,2,60.0
0,1,0,0,0,1,0,0,1,1,0.68,2,149.0
0,0,1,0,0,1,0,0,0,5,3.13,1,35.0
0,0,1,0,0,1,0,0,0,2,2.0,4,36.0
0,0,1,0,0,1,0,0,0,1,1.0,4,38.0
0,0,1,0,0,1,0,0,1,0,0.0,4,120.0
1,0,0,0,0,1,0,0,0,6,5.0,1,50.0
1,0,0,0,0,1,0,0,0,0,0.0,1,32.0
1,0,0,0,0,1,0,0,0,0,0.0,9,95.0
0,1,0,0,0,0,1,0,1,4,3.16,1,150.0
0,1,0,0,0,1,0,0,0,0,0.0,1,100.0
1,0,0,0,0,0,1,0,1,3,3.0,1,850.0
0,1,0,0,0,0,1,0,1,0,0.0,1,145.0
0,0,0,1,0,0,1,0,1,0,0.0,1,650.0
1,0,0,0,0,1,0,0,1,4,4.0,1,175.0
1,0,0,0,0,0,1,0,1,0,0.0,1,190.0
0,1,0,0,0,0,1,0,1,0,0.0,2,140.0
1,0,0,0,0,0,1,0,1,3,2.65,1,169.0
1,0,0,0,0,1,0,0,0,3,3.0,2,85.0
0,0,0,0,1,0,1,0,0,8,5.33,1,68.0
0,1,0,0,0,1,0,0,0,3,3.0,1,80.0
0,1,0,0,0,1,0,0,0,7,4.77,1,65.0
1,0,0,0,0,0,1,0,1,0,0.0,1,210.0
1,0,0,0,0,0,1,0,1,4,4.0,1,699.0
0,1,0,0,0,1,0,0,0,1,0.77,1,79.0
0,0,0,1,0,1,0,0,0,0,0.0,2,89.0
0,0,0,1,0,0,1,0,0,8,5.45,1,80.0
1,0,0,0,0,0,1,0,1,1,1.0,1,130.0
0,1,0,0,0,1,0,0,0,0,0.0,2,70.0
0,1,0,0,0,1,0,0,0,0,0.0,4,60.0
0,1,0,0,0,1,0,0,0,1,0.68,4,58.0
1,0,0,0,0,0,1,0,1,1,1.0,1,135.0
0,0,0,1,0,0,1,0,1,3,1.91,2,150.0
0,1,0,0,0,1,0,0,0,0,0.0,4,58.0
0,1,0,0,0,1,0,0,0,1,1.0,1,40.0
0,1,0,0,0,0,1,0,1,1,1.0,2,300.0
1,0,0,0,0,0,1,0,1,7,4.57,1,245.0
0,1,0,0,0,1,0,0,0,2,2.0,1,35.0
1,0,0,0,0,1,0,0,0,0,0.0,1,59.0
1,0,0,0,0,0,1,0,1,6,4.5,1,600.0
1,0,0,0,0,0,1,0,1,0,0.0,1,150.0
1,0,0,0,0,1,0,0,1,2,2.0,1,245.0
1,0,0,0,0,0,1,0,1,1,1.0,1,145.0
1,0,0,0,0,0,1,0,1,2,2.0,1,145.0
1,0,0,0,0,0,1,0,1,1,1.0,1,145.0
1,0,0,0,0,0,1,0,1,2,2.0,1,145.0
1,0,0,0,0,0,1,0,1,1,0.7,1,158.0
1,0,0,0,0,0,1,0,1,1,1.0,1,145.0
1,0,0,0,0,0,0,1,0,1,1.0,1,50.0
0,1,0,0,0,0,1,0,1,0,0.0,1,165.0
0,0,0,1,0,0,1,0,1,1,1.0,1,174.0
1,0,0,0,0,0,1,0,1,2,2.0,1,150.0
1,0,0,0,0,0,1,0,1,7,7.0,1,239.0
1,0,0,0,0,0,1,0,1,3,3.0,1,150.0
0,1,0,0,0,1,0,0,0,1,0.7,1,80.0
0,0,0,1,0,0,1,0,1,1,1.0,1,200.0
1,0,0,0,0,1,0,0,0,2,1.62,1,100.0
0,1,0,0,0,1,0,0,0,0,0.0,2,69.0
1,0,0,0,0,0,1,0,1,3,2.81,1,150.0
0,0,0,1,0,1,0,0,0,0,0.0,1,60.0
1,0,0,0,0,0,1,0,1,6,4.62,1,499.0
1,0,0,0,0,0,1,0,1,1,0.65,2,300.0
0,1,0,0,0,1,0,0,0,1,1.0,1,55.0
1,0,0,0,0,0,1,0,1,0,0.0,1,300.0
1,0,0,0,0,0,1,0,1,0,0.0,2,200.0
0,1,0,0,0,0,1,0,1,0,0.0,1,140.0
0,1,0,0,0,0,1,0,1,0,0.0,5,399.0
1,0,0,0,0,0,1,0,1,0,0.0,5,310.0
1,0,0,0,0,0,1,0,1,0,0.0,1,250.0
0,1,0,0,0,0,1,0,1,0,0.0,1,110.0
1,0,0,0,0,0,1,0,1,0,0.0,8,300.0
1,0,0,0,0,0,1,0,1,0,0.0,5,180.0
1,0,0,0,0,0,1,0,1,13,8.48,1,250.0
0,1,0,0,0,1,0,0,0,6,6.0,4,79.0
1,0,0,0,0,0,1,0,1,3,2.43,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,8,300.0
0,0,0,1,0,0,1,0,1,4,4.0,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,5,190.0
1,0,0,0,0,0,1,0,1,2,1.36,1,120.0
1,0,0,0,0,0,1,0,1,0,0.0,8,150.0
0,1,0,0,0,0,1,0,1,3,2.25,1,299.0
0,0,0,1,0,0,1,0,0,8,6.32,8,48.0
1,0,0,0,0,0,1,0,1,0,0.0,8,300.0
1,0,0,0,0,1,0,0,0,0,0.0,1,100.0
0,1,0,0,0,1,0,0,0,5,3.13,3,68.0
1,0,0,0,0,0,1,0,1,4,4.0,1,173.0
1,0,0,0,0,0,1,0,1,0,0.0,1,850.0
0,1,0,0,0,1,0,0,0,9,6.43,1,50.0
0,0,0,1,0,0,1,0,1,0,0.0,2,169.0
1,0,0,0,0,1,0,0,0,9,7.3,1,85.0
0,1,0,0,0,0,1,0,1,8,5.45,1,175.0
1,0,0,0,0,0,1,0,1,0,0.0,9,150.0
1,0,0,0,0,0,1,0,1,3,2.0,1,118.0
0,1,0,0,0,0,1,0,1,5,4.55,1,399.0
0,0,0,1,0,0,1,0,1,2,2.0,1,108.0
1,0,0,0,0,0,1,0,1,0,0.0,1,160.0
0,0,0,1,0,0,1,0,1,2,1.3,1,248.0
0,1,0,0,0,0,1,0,1,0,0.0,1,160.0
1,0,0,0,0,0,1,0,1,1,1.0,1,190.0
1,0,0,0,0,0,1,0,1,0,0.0,1,130.0
0,1,0,0,0,0,1,0,1,3,3.0,2,225.0
1,0,0,0,0,0,1,0,1,2,1.3,1,175.0
0,1,0,0,0,1,0,0,0,0,0.0,1,80.0
0,1,0,0,0,1,0,0,1,2,2.0,1,130.0
0,0,0,1,0,0,1,0,0,4,3.43,1,60.0
1,0,0,0,0,1,0,0,0,1,1.0,1,102.0
1,0,0,0,0,0,1,0,1,0,0.0,5,129.0
1,0,0,0,0,0,1,0,1,1,0.64,1,131.0
0,1,0,0,0,1,0,0,0,3,2.14,1,80.0
1,0,0,0,0,1,0,0,0,0,0.0,1,100.0
0,0,0,1,0,0,1,0,1,2,2.0,2,200.0
1,0,0,0,0,1,0,0,1,0,0.0,1,975.0
0,1,0,0,0,0,1,0,1,0,0.0,1,4200.0
0,1,0,0,0,0,1,0,0,6,6.0,1,80.0
0,1,0,0,0,0,1,0,1,1,1.0,1,895.0
0,0,0,1,0,1,0,0,1,0,0.0,1,150.0
1,0,0,0,0,0,1,0,1,0,0.0,9,290.0
1,0,0,0,0,0,1,0,1,0,0.0,9,170.0
1,0,0,0,0,0,1,0,1,0,0.0,9,170.0
0,1,0,0,0,1,0,0,0,0,0.0,1,70.0
1,0,0,0,0,0,1,0,1,2,1.5,4,499.0
0,1,0,0,0,1,0,0,0,0,0.0,6,37.0
1,0,0,0,0,0,1,0,1,3,2.05,4,447.0
0,1,0,0,0,1,0,0,0,0,0.0,1,35.0
1,0,0,0,0,0,1,0,1,3,2.2,4,447.0
1,0,0,0,0,0,1,0,1,3,2.25,1,600.0
0,1,0,0,0,1,0,0,0,0,0.0,6,37.0
1,0,0,0,0,0,1,0,1,1,1.0,1,255.0
1,0,0,0,0,0,1,0,1,3,3.0,1,320.0
0,1,0,0,0,0,1,0,1,1,1.0,3,795.0
1,0,0,0,0,1,0,0,0,0,0.0,1,65.0
0,1,0,0,0,0,1,0,1,0,0.0,3,995.0
0,1,0,0,0,1,0,0,0,4,2.55,2,56.0
0,1,0,0,0,0,1,0,1,1,1.0,3,695.0
1,0,0,0,0,0,1,0,1,0,0.0,23,300.0
1,0,0,0,0,0,1,0,1,0,0.0,8,150.0
0,1,0,0,0,0,1,0,1,0,0.0,1,1800.0
0,1,0,0,0,0,1,0,1,2,2.0,3,295.0
0,1,0,0,0,1,0,0,0,8,5.45,2,56.0
0,1,0,0,0,0,1,0,1,0,0.0,3,595.0
1,0,0,0,0,0,1,0,1,0,0.0,23,300.0
1,0,0,0,0,1,0,0,1,1,1.0,2,119.0
1,0,0,0,0,0,1,0,1,0,0.0,23,300.0
1,0,0,0,0,0,1,0,1,0,0.0,8,150.0
1,0,0,0,0,0,1,0,1,12,7.83,1,195.0
1,0,0,0,0,0,1,0,1,0,0.0,23,300.0
1,0,0,0,0,0,1,0,1,0,0.0,1,900.0
1,0,0,0,0,0,1,0,1,0,0.0,23,210.0
0,1,0,0,0,0,1,0,1,1,1.0,3,295.0
1,0,0,0,0,0,1,0,1,0,0.0,23,225.0
1,0,0,0,0,0,1,0,1,0,0.0,1,120.0
1,0,0,0,0,0,1,0,1,0,0.0,23,250.0
1,0,0,0,0,0,1,0,1,5,4.69,1,600.0
1,0,0,0,0,0,1,0,1,0,0.0,23,220.0
1,0,0,0,0,0,1,0,1,4,3.08,1,450.0
1,0,0,0,0,0,1,0,1,0,0.0,8,150.0
1,0,0,0,0,0,1,0,1,0,0.0,23,200.0
1,0,0,0,0,0,1,0,1,1,1.0,1,399.0
1,0,0,0,0,0,1,0,1,0,0.0,23,200.0
1,0,0,0,0,0,1,0,1,1,1.0,1,300.0
0,0,0,1,0,1,0,0,1,0,0.0,1,389.0
0,1,0,0,0,0,1,0,1,1,1.0,3,495.0
1,0,0,0,0,0,1,0,1,0,0.0,23,200.0
0,0,0,1,0,0,0,1,0,0,0.0,8,28.0
1,0,0,0,0,0,1,0,1,0,0.0,23,200.0
1,0,0,0,0,1,0,0,0,0,0.0,1,72.0
1,0,0,0,0,0,1,0,1,0,0.0,23,200.0
0,1,0,0,0,1,0,0,0,2,2.0,3,75.0
0,1,0,0,0,0,1,0,1,2,2.0,1,160.0
0,1,0,0,0,1,0,0,0,1,1.0,1,85.0
0,0,1,0,0,1,0,0,0,0,0.0,1,73.0
1,0,0,0,0,0,1,0,0,0,0.0,1,100.0
0,1,0,0,0,0,1,0,0,4,3.53,2,88.0
1,0,0,0,0,1,0,0,1,2,2.0,3,150.0
1,0,0,0,0,1,0,0,1,0,0.0,1,125.0
0,1,0,0,0,0,0,1,0,2,1.43,8,30.0
0,0,0,1,0,0,1,0,0,1,0.91,2,75.0
1,0,0,0,0,0,1,0,0,0,0.0,327,100.0
1,0,0,0,0,0,1,0,0,0,0.0,327,100.0
1,0,0,0,0,0,1,0,0,0,0.0,327,100.0
1,0,0,0,0,0,1,0,1,0,0.0,327,302.0
1,0,0,0,0,0,1,0,1,3,2.37,1,400.0
1,0,0,0,0,0,1,0,1,0,0.0,327,180.0
1,0,0,0,0,0,1,0,1,0,0.0,327,189.0
1,0,0,0,0,0,1,0,1,0,0.0,327,175.0
0,0,0,1,0,0,1,0,1,2,2.0,1,189.0
1,0,0,0,0,1,0,0,1,0,0.0,3,145.0
1,0,0,0,0,0,1,0,1,0,0.0,8,350.0
0,1,0,0,0,0,1,0,0,9,6.59,3,92.0
0,1,0,0,0,0,1,0,1,0,0.0,1,300.0
1,0,0,0,0,0,0,1,0,0,0.0,3,60.0
1,0,0,0,0,0,1,0,1,0,0.0,327,177.0
1,0,0,0,0,0,1,0,1,0,0.0,327,230.0
1,0,0,0,0,0,1,0,1,0,0.0,327,177.0
1,0,0,0,0,0,1,0,1,0,0.0,327,160.0
1,0,0,0,0,0,1,0,1,0,0.0,327,184.0
1,0,0,0,0,0,1,0,1,0,0.0,327,194.0
0,1,0,0,0,0,1,0,1,0,0.0,1,400.0
1,0,0,0,0,0,1,0,1,0,0.0,327,200.0
1,0,0,0,0,0,1,0,1,5,3.85,1,550.0
1,0,0,0,0,0,1,0,1,0,0.0,327,202.0
1,0,0,0,0,0,1,0,1,0,0.0,327,275.0
1,0,0,0,0,0,1,0,1,0,0.0,327,277.0
1,0,0,0,0,0,1,0,1,0,0.0,327,162.0
1,0,0,0,0,0,1,0,1,0,0.0,327,217.0
1,0,0,0,0,0,1,0,1,6,5.0,1,180.0
1,0,0,0,0,0,1,0,1,15,9.78,1,149.0
0,0,0,1,0,1,0,0,0,4,2.73,1,50.0
0,1,0,0,0,0,1,0,1,1,1.0,3,295.0
0,1,0,0,0,1,0,0,0,1,1.0,1,70.0
0,1,0,0,0,0,1,0,1,1,1.0,3,295.0
0,1,0,0,0,0,1,0,1,0,0.0,3,495.0
1,0,0,0,0,0,1,0,1,3,2.31,1,1099.0
0,1,0,0,0,0,1,0,1,6,6.0,2,129.0
1,0,0,0,0,0,1,0,1,1,1.0,1,400.0
1,0,0,0,0,1,0,0,1,0,0.0,3,181.0
1,0,0,0,0,0,1,0,1,1,1.0,1,428.0
0,1,0,0,0,0,1,0,1,2,2.0,1,123.0
0,0,0,1,0,1,0,0,0,1,1.0,3,88.0
0,1,0,0,0,0,0,1,0,0,0.0,8,20.0
0,1,0,0,0,0,1,0,0,8,5.58,1,89.0
0,0,1,0,0,1,0,0,0,0,0.0,1,42.0
0,0,0,1,0,1,0,0,0,2,1.76,3,80.0
0,1,0,0,0,1,0,0,1,0,0.0,1,150.0
1,0,0,0,0,0,1,0,1,4,3.33,1,111.0
0,1,0,0,0,1,0,0,0,7,5.12,1,90.0
1,0,0,0,0,0,1,0,1,9,6.0,1,109.0
0,0,0,1,0,0,1,0,0,5,3.95,1,68.0
0,1,0,0,0,1,0,0,0,1,0.7,1,38.0
1,0,0,0,0,1,0,0,0,0,0.0,9,69.0
1,0,0,0,0,0,1,0,1,2,2.0,1,360.0
0,0,0,1,0,0,1,0,1,7,5.68,1,145.0
0,0,0,1,0,0,1,0,1,2,2.0,1,120.0
1,0,0,0,0,0,1,0,1,0,0.0,1,650.0
0,1,0,0,0,1,0,0,1,0,0.0,4,250.0
1,0,0,0,0,0,1,0,1,6,4.74,1,599.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,9,150.0
1,0,0,0,0,1,0,0,0,3,3.0,1,100.0
1,0,0,0,0,0,1,0,1,5,3.85,1,330.0
1,0,0,0,0,0,1,0,1,0,0.0,9,150.0
1,0,0,0,0,0,1,0,1,3,3.0,1,179.0
1,0,0,0,0,0,1,0,1,7,6.56,1,185.0
1,0,0,0,0,0,1,0,1,5,3.95,1,200.0
1,0,0,0,0,1,0,0,0,0,0.0,1,50.0
1,0,0,0,0,0,1,0,1,0,0.0,1,650.0
1,0,0,0,0,0,1,0,1,3,3.0,1,180.0
1,0,0,0,0,0,0,1,0,2,1.82,7,75.0
1,0,0,0,0,0,1,0,1,0,0.0,1,700.0
1,0,0,0,0,0,1,0,1,0,0.0,14,300.0
0,1,0,0,0,0,1,0,1,2,2.0,2,220.0
1,0,0,0,0,0,1,0,1,4,4.0,1,180.0
0,1,0,0,0,1,0,0,0,2,1.67,1,60.0
0,0,0,1,0,1,0,0,0,5,4.17,1,75.0
1,0,0,0,0,0,1,0,1,11,7.33,1,155.0
1,0,0,0,0,0,1,0,1,2,2.0,1,180.0
1,0,0,0,0,0,1,0,1,7,7.0,1,180.0
1,0,0,0,0,0,1,0,1,5,3.41,1,180.0
1,0,0,0,0,0,1,0,1,5,3.75,1,400.0
1,0,0,0,0,1,0,0,0,4,3.24,3,60.0
1,0,0,0,0,1,0,0,1,4,4.0,3,135.0
1,0,0,0,0,0,0,1,0,2,1.58,7,79.0
0,1,0,0,0,0,1,0,0,0,0.0,1,100.0
1,0,0,0,0,0,0,1,0,2,1.62,7,77.0
0,0,1,0,0,0,1,0,0,2,2.0,1,59.0
1,0,0,0,0,0,0,1,0,3,2.0,7,77.0
1,0,0,0,0,0,1,0,1,0,0.0,327,137.0
1,0,0,0,0,1,0,0,0,1,1.0,1,100.0
1,0,0,0,0,0,0,1,0,8,6.32,7,69.0
1,0,0,0,0,1,0,0,1,5,3.33,7,120.0
0,0,1,0,0,1,0,0,0,3,3.0,2,69.0
1,0,0,0,0,1,0,0,1,1,1.0,7,120.0
1,0,0,0,0,1,0,0,1,1,0.77,1,180.0
1,0,0,0,0,1,0,0,0,4,4.0,3,60.0
0,1,0,0,0,1,0,0,1,2,1.4,1,200.0
0,1,0,0,0,0,1,0,1,5,3.33,1,549.0
0,1,0,0,0,1,0,0,0,4,4.0,1,50.0
1,0,0,0,0,0,1,0,1,0,0.0,1,136.0
1,0,0,0,0,1,0,0,0,0,0.0,1,65.0
1,0,0,0,0,1,0,0,1,8,8.0,3,125.0
0,0,0,1,0,0,1,0,1,4,4.0,1,295.0
1,0,0,0,0,0,1,0,1,3,3.0,1,385.0
1,0,0,0,0,0,1,0,1,3,3.0,1,479.0
1,0,0,0,0,0,0,1,0,9,7.5,3,99.0
1,0,0,0,0,0,1,0,1,2,2.0,13,260.0
0,0,0,1,0,1,0,0,0,3,2.14,1,45.0
1,0,0,0,0,0,1,0,1,4,4.0,1,235.0
0,0,0,1,0,0,1,0,0,0,0.0,1,87.0
0,1,0,0,0,0,1,0,1,4,3.33,2,198.0
1,0,0,0,0,0,1,0,1,13,8.86,1,275.0
1,0,0,0,0,0,1,0,1,2,2.0,1,134.0
1,0,0,0,0,0,1,0,1,3,3.0,1,199.0
0,0,0,1,0,1,0,0,0,2,1.54,1,59.0
0,1,0,0,0,0,1,0,1,3,2.65,2,198.0
1,0,0,0,0,0,1,0,0,0,0.0,1,11.0
0,0,0,0,1,0,1,0,0,4,4.0,1,80.0
0,0,0,1,0,1,0,0,0,6,5.45,1,50.0
0,0,0,1,0,0,1,0,1,1,1.0,1,150.0
0,1,0,0,0,1,0,0,1,0,0.0,3,140.0
1,0,0,0,0,0,1,0,1,2,2.0,1,181.0
1,0,0,0,0,0,1,0,1,5,4.55,1,395.0
0,1,0,0,0,1,0,0,0,5,4.29,3,45.0
0,0,0,1,0,1,0,0,0,17,13.42,1,65.0
1,0,0,0,0,1,0,0,0,3,3.0,3,57.0
0,1,0,0,0,1,0,0,0,1,0.79,1,65.0
1,0,0,0,0,0,0,1,1,0,0.0,1,400.0
0,0,0,1,0,0,1,0,1,4,4.0,2,325.0
0,0,1,0,0,0,1,0,0,3,3.0,1,99.0
0,0,0,1,0,1,0,0,0,7,5.38,5,90.0
1,0,0,0,0,0,1,0,1,0,0.0,1,600.0
0,0,0,1,0,1,0,0,0,13,9.07,5,70.0
0,0,0,1,0,1,0,0,0,15,10.23,5,60.0
0,1,0,0,0,0,1,0,0,11,7.5,1,100.0
0,1,0,0,0,0,1,0,0,0,0.0,1,89.0
1,0,0,0,0,0,1,0,1,2,2.0,1,255.0
0,1,0,0,0,0,1,0,1,2,2.0,1,350.0
0,1,0,0,0,0,1,0,0,0,0.0,1,88.0
0,1,0,0,0,1,0,0,0,0,0.0,1,65.0
0,0,1,0,0,1,0,0,1,0,0.0,1,160.0
1,0,0,0,0,0,1,0,1,3,2.37,1,180.0
1,0,0,0,0,0,1,0,1,0,0.0,1,299.0
1,0,0,0,0,0,1,0,1,0,0.0,1,250.0
1,0,0,0,0,0,1,0,1,2,1.67,1,190.0
0,1,0,0,0,1,0,0,0,0,0.0,1,100.0
0,1,0,0,0,1,0,0,0,4,3.08,1,50.0
1,0,0,0,0,0,1,0,1,6,4.09,3,150.0
1,0,0,0,0,0,1,0,1,2,2.0,1,160.0
1,0,0,0,0,0,1,0,0,0,0.0,1,80.0
1,0,0,0,0,1,0,0,1,2,2.0,1,150.0
0,1,0,0,0,0,1,0,1,1,1.0,1,140.0
0,0,0,1,0,1,0,0,0,5,4.05,3,75.0
0,1,0,0,0,0,1,0,1,1,1.0,1,279.0
0,1,0,0,0,0,1,0,1,0,0.0,1,169.0
0,0,0,1,0,1,0,0,1,1,1.0,1,395.0
0,0,0,1,0,1,0,0,0,1,1.0,1,80.0
0,1,0,0,0,0,1,0,1,0,0.0,1,300.0
1,0,0,0,0,0,1,0,1,0,0.0,2,285.0
0,0,0,0,1,0,0,1,0,1,0.77,7,30.0
0,0,1,0,0,0,0,1,0,1,0.83,1,22.0
1,0,0,0,0,0,1,0,1,3,2.57,1,390.0
1,0,0,0,0,0,1,0,1,11,7.86,1,500.0
1,0,0,0,0,0,1,0,1,7,5.12,1,500.0
1,0,0,0,0,1,0,0,1,0,0.0,1,500.0
0,1,0,0,0,0,1,0,0,2,2.0,1,97.0
0,1,0,0,0,0,1,0,1,0,0.0,1,150.0
1,0,0,0,0,0,1,0,1,1,1.0,1,125.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
1,0,0,0,0,0,1,0,1,5,4.41,1,294.0
1,0,0,0,0,0,1,0,1,2,1.62,1,165.0
0,0,0,1,0,1,0,0,0,10,10.0,8,50.0
1,0,0,0,0,0,1,0,1,3,2.73,1,295.0
0,1,0,0,0,1,0,0,0,1,1.0,1,100.0
0,1,0,0,0,0,1,0,1,0,0.0,1,180.0
1,0,0,0,0,0,1,0,0,6,4.74,8,89.0
1,0,0,0,0,0,1,0,1,0,0.0,2,199.0
1,0,0,0,0,0,1,0,1,0,0.0,2,199.0
0,1,0,0,0,0,1,0,1,1,1.0,1,110.0
0,1,0,0,0,0,1,0,1,4,4.0,1,250.0
0,0,0,1,0,1,0,0,0,1,0.68,1,70.0
0,0,0,1,0,0,1,0,0,9,7.94,1,99.0
0,1,0,0,0,0,1,0,1,0,0.0,1,125.0
0,0,0,1,0,0,1,0,0,3,3.0,3,90.0
0,1,0,0,0,0,1,0,1,0,0.0,1,210.0
1,0,0,0,0,1,0,0,0,0,0.0,1,50.0
1,0,0,0,0,0,1,0,1,2,2.0,1,150.0
0,1,0,0,0,1,0,0,0,3,3.0,3,55.0
0,1,0,0,0,0,1,0,1,5,3.57,1,200.0
0,1,0,0,0,0,1,0,1,0,0.0,1,150.0
0,0,0,1,0,1,0,0,0,4,4.0,1,50.0
0,0,0,1,0,1,0,0,0,12,8.18,5,60.0
0,0,0,1,0,1,0,0,0,11,7.5,5,70.0
0,0,1,0,0,1,0,0,0,0,0.0,1,34.0
0,0,0,1,0,1,0,0,0,4,3.16,1,50.0
1,0,0,0,0,0,1,0,1,2,2.0,1,350.0
1,0,0,0,0,0,1,0,1,0,0.0,1,225.0
0,1,0,0,0,0,1,0,1,3,2.43,1,130.0
1,0,0,0,0,0,1,0,1,2,2.0,1,151.0
0,1,0,0,0,0,1,0,0,8,5.58,1,75.0
0,1,0,0,0,1,0,0,0,6,5.45,1,65.0
0,1,0,0,0,1,0,0,0,1,1.0,1,100.0
0,0,0,1,0,0,1,0,1,2,2.0,1,150.0
1,0,0,0,0,1,0,0,0,1,1.0,1,68.0
1,0,0,0,0,0,1,0,1,2,1.71,1,650.0
1,0,0,0,0,0,1,0,1,3,3.0,1,425.0
1,0,0,0,0,0,1,0,1,1,1.0,1,445.0
0,1,0,0,0,1,0,0,1,0,0.0,1,1750.0
1,0,0,0,0,0,1,0,1,3,2.5,1,225.0
1,0,0,0,0,0,1,0,1,0,0.0,1,220.0
1,0,0,0,0,0,1,0,1,0,0.0,2,154.0
0,1,0,0,0,1,0,0,0,2,2.0,1,98.0
1,0,0,0,0,1,0,0,1,1,1.0,3,210.0
1,0,0,0,0,0,1,0,1,1,1.0,1,140.0
0,0,0,1,0,1,0,0,0,0,0.0,1,70.0
0,1,0,0,0,1,0,0,0,3,3.0,1,52.0
1,0,0,0,0,0,1,0,1,5,4.29,1,295.0
1,0,0,0,0,0,1,0,1,4,4.0,1,339.0
1,0,0,0,0,0,1,0,0,1,1.0,1,87.0
0,0,0,1,0,1,0,0,0,0,0.0,1,100.0
0,1,0,0,0,0,1,0,1,0,0.0,1,160.0
0,0,0,1,0,0,1,0,1,1,1.0,1,250.0
1,0,0,0,0,1,0,0,0,0,0.0,1,65.0
1,0,0,0,0,0,1,0,1,1,1.0,1,135.0
0,1,0,0,0,0,1,0,1,2,2.0,1,300.0
0,1,0,0,0,0,1,0,0,1,0.88,1,94.0
1,0,0,0,0,0,1,0,1,1,1.0,1,390.0
0,1,0,0,0,1,0,0,0,0,0.0,1,50.0
1,0,0,0,0,0,1,0,1,6,6.0,1,450.0
1,0,0,0,0,0,1,0,1,2,2.0,1,289.0
1,0,0,0,0,0,1,0,1,0,0.0,1,175.0
1,0,0,0,0,0,1,0,1,3,3.0,1,300.0
1,0,0,0,0,0,1,0,1,0,0.0,1,400.0
0,1,0,0,0,0,0,1,0,4,4.0,1,30.0
0,1,0,0,0,1,0,0,0,2,1.62,1,49.0
1,0,0,0,0,0,1,0,1,3,3.0,1,210.0
0,1,0,0,0,0,1,0,1,4,4.0,1,150.0
0,0,0,1,0,1,0,0,0,4,3.64,1,40.0
1,0,0,0,0,0,1,0,1,2,2.0,1,191.0
0,1,0,0,0,0,1,0,1,1,1.0,1,550.0
0,1,0,0,0,0,1,0,1,2,2.0,1,110.0
0,1,0,0,0,1,0,0,0,0,0.0,5,39.0
0,1,0,0,0,0,1,0,1,1,1.0,1,250.0
