neighborhood_manhattan,neighborhood_brooklyn,neighborhood_bronx,neighborhood_queens,neighborhood_staten_island,room_type_private,room_type_entire,room_type_shared,number_of_reviews,reviews_per_month,calculated_host_listings_count
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,13,10.54,1
0,1,0,0,0,0,1,0,141,8.21,2
0,0,0,1,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,1,1.0,2
0,1,0,0,0,0,1,0,21,1.38,1
0,1,0,0,0,0,1,0,3,1.64,1
0,0,0,1,0,1,0,0,22,1.12,2
0,1,0,0,0,0,1,0,169,4.77,1
1,0,0,0,0,0,1,0,2,0.06,1
0,1,0,0,0,0,1,0,60,1.2,1
0,1,0,0,0,1,0,0,3,3.0,2
0,0,0,1,0,1,0,0,11,3.67,2
0,1,0,0,0,1,0,0,5,1.55,1
0,1,0,0,0,1,0,0,21,0.5,6
1,0,0,0,0,0,1,0,74,1.47,4
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,27,2.26,7
1,0,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,1,0,0,4,2.18,3
0,1,0,0,0,1,0,0,13,0.42,1
0,1,0,0,0,0,1,0,3,0.07,1
1,0,0,0,0,0,1,0,9,0.12,1
1,0,0,0,0,1,0,0,1,0.05,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,18,2.48,1
1,0,0,0,0,0,1,0,0,0.0,65
1,0,0,0,0,0,0,1,17,3.59,1
0,1,0,0,0,1,0,0,4,2.26,1
0,1,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,19,0.27,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,9,0.19,1
0,1,0,0,0,0,1,0,6,6.0,1
0,0,0,1,0,0,1,0,1,0.03,1
1,0,0,0,0,1,0,0,1,0.16,1
1,0,0,0,0,0,1,0,1,0.11,2
1,0,0,0,0,0,1,0,2,0.05,121
1,0,0,0,0,1,0,0,55,2.56,2
0,1,0,0,0,1,0,0,2,0.05,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,3,3.0,1
0,1,0,0,0,0,1,0,3,0.27,1
0,1,0,0,0,0,1,0,12,0.2,1
1,0,0,0,0,0,1,0,36,0.84,1
0,1,0,0,0,0,1,0,18,1.6,1
1,0,0,0,0,0,1,0,34,0.98,1
1,0,0,0,0,1,0,0,4,0.36,2
1,0,0,0,0,1,0,0,105,3.68,1
1,0,0,0,0,0,1,0,9,0.24,1
1,0,0,0,0,0,1,0,11,0.23,1
0,0,0,1,0,0,1,0,14,0.29,1
0,1,0,0,0,1,0,0,56,1.12,2
0,0,0,1,0,0,1,0,87,3.19,1
1,0,0,0,0,1,0,0,83,4.08,2
1,0,0,0,0,1,0,0,7,0.53,2
0,1,0,0,0,1,0,0,9,0.36,2
1,0,0,0,0,1,0,0,1,0.16,2
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,4,0.11,1
0,1,0,0,0,1,0,0,1,0.06,1
1,0,0,0,0,0,1,0,1,0.11,25
1,0,0,0,0,0,1,0,1,0.91,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.16,1
0,1,0,0,0,1,0,0,5,0.51,1
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,5,0.1,1
0,1,0,0,0,1,0,0,3,0.2,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,206,2.89,1
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,69,2.13,1
1,0,0,0,0,0,1,0,3,0.53,1
0,0,1,0,0,0,1,0,23,1.89,1
1,0,0,0,0,1,0,0,13,0.37,1
0,1,0,0,0,1,0,0,2,0.04,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,40,1.99,3
1,0,0,0,0,1,0,0,2,2.0,1
0,0,1,0,0,1,0,0,16,1.55,3
0,1,0,0,0,1,0,0,1,1.0,1
0,1,0,0,0,1,0,0,8,0.17,3
1,0,0,0,0,0,1,0,0,0.0,65
0,1,0,0,0,1,0,0,4,0.09,1
0,1,0,0,0,1,0,0,34,1.47,1
1,0,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,18,0.29,1
0,0,0,1,0,1,0,0,3,1.76,1
1,0,0,0,0,1,0,0,103,1.25,3
1,0,0,0,0,1,0,0,67,3.47,2
0,0,0,1,0,1,0,0,4,0.34,1
1,0,0,0,0,1,0,0,4,0.44,47
1,0,0,0,0,0,1,0,8,0.12,1
1,0,0,0,0,0,1,0,0,0.0,49
1,0,0,0,0,0,1,0,6,0.14,1
1,0,0,0,0,1,0,0,7,0.31,1
1,0,0,0,0,0,1,0,166,4.44,1
0,1,0,0,0,1,0,0,2,0.11,1
0,0,0,1,0,1,0,0,240,5.22,1
0,1,0,0,0,0,1,0,6,0.23,3
1,0,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,0,1,0,3,0.37,1
0,1,0,0,0,0,1,0,1,0.04,1
0,1,0,0,0,0,1,0,4,0.13,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,1,0.03,1
0,1,0,0,0,1,0,0,13,0.24,1
1,0,0,0,0,1,0,0,4,0.53,1
0,0,0,1,0,1,0,0,1,0.02,1
0,1,0,0,0,0,1,0,2,2.0,5
0,0,0,1,0,1,0,0,15,3.88,2
1,0,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,0,1,0,17,0.27,1
0,1,0,0,0,1,0,0,1,0.01,2
1,0,0,0,0,0,1,0,76,4.07,1
0,1,0,0,0,0,1,0,3,0.13,1
1,0,0,0,0,0,1,0,33,0.86,1
0,1,0,0,0,0,1,0,15,0.27,52
1,0,0,0,0,1,0,0,22,2.53,3
0,1,0,0,0,0,1,0,46,0.87,1
0,1,0,0,0,1,0,0,0,0.0,1
0,0,0,0,1,0,1,0,19,1.54,1
1,0,0,0,0,0,1,0,10,0.34,34
1,0,0,0,0,0,1,0,3,2.43,1
0,0,0,1,0,1,0,0,7,0.35,3
0,1,0,0,0,1,0,0,4,0.09,1
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,0,1,0,6,2.28,2
0,1,0,0,0,1,0,0,37,3.34,1
1,0,0,0,0,1,0,0,163,3.55,1
0,1,0,0,0,0,1,0,3,1.18,1
0,1,0,0,0,1,0,0,1,1.0,4
0,1,0,0,0,0,1,0,13,2.5,1
0,1,0,0,0,0,1,0,2,0.19,1
1,0,0,0,0,0,1,0,2,0.06,1
0,0,0,1,0,0,1,0,3,0.99,1
1,0,0,0,0,1,0,0,15,5.29,2
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,117,1.61,2
1,0,0,0,0,0,1,0,4,0.09,1
0,1,0,0,0,0,1,0,9,0.38,1
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,19,0.41,2
0,1,0,0,0,1,0,0,43,3.82,5
1,0,0,0,0,1,0,0,14,3.72,2
0,1,0,0,0,0,1,0,6,0.13,1
0,1,0,0,0,1,0,0,61,2.36,1
0,1,0,0,0,1,0,0,4,0.16,1
0,0,0,1,0,0,1,0,105,4.38,2
0,1,0,0,0,1,0,0,2,0.81,9
0,1,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,9,1.38,1
1,0,0,0,0,0,1,0,168,4.39,1
1,0,0,0,0,0,0,1,1,0.05,2
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,8,0.64,4
1,0,0,0,0,0,1,0,7,0.07,1
0,1,0,0,0,1,0,0,2,0.09,1
1,0,0,0,0,0,1,0,1,0.03,1
0,0,0,1,0,0,1,0,30,3.66,1
0,0,0,1,0,1,0,0,165,1.99,2
0,1,0,0,0,0,1,0,62,1.94,1
0,1,0,0,0,0,1,0,27,1.46,1
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,3,0.12,1
0,1,0,0,0,1,0,0,1,0.07,1
0,1,0,0,0,0,1,0,10,0.21,1
1,0,0,0,0,0,1,0,2,0.06,1
1,0,0,0,0,0,1,0,7,0.16,1
1,0,0,0,0,0,1,0,59,0.77,1
0,1,0,0,0,0,1,0,15,0.17,1
1,0,0,0,0,0,1,0,22,3.55,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,22,5.41,1
1,0,0,0,0,0,1,0,13,0.42,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.3,96
1,0,0,0,0,1,0,0,151,2.75,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,27,3.29,2
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,163,2.76,10
1,0,0,0,0,0,1,0,4,0.13,29
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,1,0.05,1
0,1,0,0,0,0,1,0,33,0.47,1
0,1,0,0,0,0,1,0,41,0.55,1
0,1,0,0,0,1,0,0,21,2.31,1
0,0,0,1,0,0,1,0,6,0.42,1
1,0,0,0,0,0,1,0,22,1.36,1
1,0,0,0,0,0,1,0,19,0.42,1
0,1,0,0,0,1,0,0,58,3.55,4
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,4,0.09,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,55,0.67,2
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.63,1
0,1,0,0,0,0,1,0,112,3.88,2
1,0,0,0,0,0,1,0,4,1.4,1
1,0,0,0,0,0,1,0,18,0.21,1
1,0,0,0,0,0,1,0,4,0.2,1
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,8,4.14,10
0,1,0,0,0,0,1,0,72,2.55,4
1,0,0,0,0,0,0,1,1,0.21,28
0,0,1,0,0,1,0,0,0,0.0,2
0,0,1,0,0,0,0,1,4,2.07,7
1,0,0,0,0,0,1,0,92,1.09,1
1,0,0,0,0,0,1,0,3,0.16,1
0,0,1,0,0,1,0,0,19,0.4,6
0,1,0,0,0,1,0,0,3,0.22,1
1,0,0,0,0,1,0,0,0,0.0,3
1,0,0,0,0,0,0,1,19,4.45,1
0,0,0,1,0,1,0,0,1,0.5,1
1,0,0,0,0,0,1,0,3,0.07,1
0,1,0,0,0,0,1,0,39,5.27,1
1,0,0,0,0,0,1,0,23,1.42,1
1,0,0,0,0,0,1,0,63,3.9,1
0,1,0,0,0,1,0,0,5,0.18,1
0,1,0,0,0,0,1,0,63,2.02,1
0,1,0,0,0,0,1,0,69,4.52,6
0,1,0,0,0,0,0,1,13,0.65,2
0,1,0,0,0,1,0,0,41,1.15,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,2,0.04,1
0,1,0,0,0,0,1,0,3,0.33,1
0,1,0,0,0,1,0,0,41,0.96,1
0,0,0,1,0,0,1,0,3,0.84,1
0,1,0,0,0,1,0,0,32,3.1,3
1,0,0,0,0,1,0,0,4,0.19,1
0,0,0,1,0,0,0,1,1,1.0,8
0,1,0,0,0,0,1,0,16,1.99,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,23,2.46,4
0,1,0,0,0,1,0,0,13,0.97,13
0,0,0,1,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,2,0.05,1
1,0,0,0,0,1,0,0,6,0.33,1
0,1,0,0,0,1,0,0,23,2.08,5
0,0,0,1,0,1,0,0,2,0.04,18
1,0,0,0,0,1,0,0,1,0.03,1
0,1,0,0,0,0,1,0,2,0.07,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,52
0,1,0,0,0,0,1,0,24,2.44,1
1,0,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,0,1,0,2,0.08,1
1,0,0,0,0,0,1,0,4,1.52,1
1,0,0,0,0,1,0,0,10,0.6,1
0,0,0,1,0,0,1,0,3,0.99,1
1,0,0,0,0,0,0,1,84,2.26,1
0,1,0,0,0,0,1,0,4,2.07,2
1,0,0,0,0,0,1,0,1,0.05,1
0,1,0,0,0,0,1,0,111,2.23,1
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,0,1,0,1,0.05,1
0,1,0,0,0,0,0,1,120,1.66,4
1,0,0,0,0,0,1,0,6,0.23,1
0,1,0,0,0,1,0,0,34,0.73,1
0,1,0,0,0,0,1,0,113,5.88,2
1,0,0,0,0,1,0,0,6,1.7,1
1,0,0,0,0,0,1,0,3,0.16,2
1,0,0,0,0,0,1,0,12,0.14,1
0,0,0,1,0,0,0,1,65,10.0,8
0,0,0,1,0,1,0,0,14,2.98,1
0,0,1,0,0,1,0,0,11,0.35,2
1,0,0,0,0,1,0,0,20,6.0,3
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,102,2.82,1
0,0,0,0,1,0,1,0,12,1.91,1
1,0,0,0,0,1,0,0,55,6.4,4
0,1,0,0,0,1,0,0,222,4.98,13
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,2
0,0,1,0,0,0,1,0,2,0.82,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.17,1
0,1,0,0,0,1,0,0,43,0.94,2
1,0,0,0,0,0,1,0,7,0.3,1
0,1,0,0,0,1,0,0,1,0.02,1
0,1,0,0,0,1,0,0,7,0.54,1
0,0,0,1,0,0,1,0,7,1.84,1
0,0,0,1,0,0,1,0,29,5.15,3
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.18,1
0,0,0,1,0,1,0,0,148,1.9,2
0,1,0,0,0,0,1,0,15,0.54,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,0,0,1,1,1.0,1
1,0,0,0,0,0,1,0,39,1.31,1
1,0,0,0,0,1,0,0,75,5.8,1
0,0,0,1,0,0,1,0,4,4.0,1
1,0,0,0,0,0,1,0,2,1.33,1
0,1,0,0,0,0,1,0,125,4.51,2
1,0,0,0,0,0,1,0,10,2.56,1
0,1,0,0,0,0,1,0,44,4.11,1
0,1,0,0,0,1,0,0,2,0.09,1
0,1,0,0,0,0,1,0,12,0.93,1
0,1,0,0,0,0,1,0,4,0.14,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,7,0.15,21
0,1,0,0,0,1,0,0,20,0.73,3
1,0,0,0,0,1,0,0,3,0.04,1
1,0,0,0,0,0,1,0,9,2.11,327
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,6,1.13,1
0,1,0,0,0,0,1,0,138,2.21,1
0,1,0,0,0,1,0,0,2,0.24,1
1,0,0,0,0,0,1,0,110,3.02,1
0,0,0,1,0,0,1,0,12,7.06,3
1,0,0,0,0,0,1,0,7,0.29,33
0,1,0,0,0,1,0,0,51,6.32,3
1,0,0,0,0,0,1,0,11,0.19,1
1,0,0,0,0,0,1,0,21,0.89,2
0,0,0,1,0,1,0,0,10,0.22,1
0,1,0,0,0,0,1,0,7,0.77,1
0,1,0,0,0,1,0,0,3,0.16,2
1,0,0,0,0,0,1,0,1,0.33,4
0,1,0,0,0,1,0,0,8,3.53,1
0,1,0,0,0,1,0,0,67,1.72,2
1,0,0,0,0,1,0,0,49,4.55,6
0,0,0,1,0,0,1,0,3,0.44,1
0,0,0,0,1,1,0,0,93,2.1,1
1,0,0,0,0,1,0,0,1,0.05,1
1,0,0,0,0,1,0,0,13,0.25,3
0,1,0,0,0,1,0,0,33,7.17,4
0,0,0,1,0,1,0,0,10,10.0,8
0,1,0,0,0,0,1,0,6,0.45,2
0,1,0,0,0,0,1,0,5,2.21,3
0,1,0,0,0,0,1,0,30,0.54,1
0,1,0,0,0,1,0,0,7,0.78,4
0,1,0,0,0,1,0,0,2,0.54,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,19,1.76,1
1,0,0,0,0,1,0,0,30,5.84,3
1,0,0,0,0,0,1,0,29,0.52,2
0,1,0,0,0,0,1,0,1,0.05,1
0,0,0,1,0,1,0,0,4,0.43,1
0,1,0,0,0,1,0,0,6,1.15,5
1,0,0,0,0,1,0,0,1,0.03,1
0,1,0,0,0,0,1,0,6,2.02,1
0,1,0,0,0,0,1,0,110,1.73,1
1,0,0,0,0,0,1,0,10,0.44,5
1,0,0,0,0,1,0,0,2,0.05,2
1,0,0,0,0,1,0,0,13,3.61,1
0,1,0,0,0,0,1,0,14,0.76,1
1,0,0,0,0,0,0,1,1,1.0,6
1,0,0,0,0,0,1,0,29,1.96,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,327
1,0,0,0,0,1,0,0,38,2.95,2
1,0,0,0,0,0,1,0,1,0.48,2
0,1,0,0,0,0,1,0,2,0.08,1
0,0,1,0,0,1,0,0,38,2.7,1
0,1,0,0,0,1,0,0,10,0.9,10
0,1,0,0,0,0,1,0,6,0.08,1
0,0,0,1,0,0,1,0,44,4.33,1
1,0,0,0,0,0,1,0,2,0.08,1
0,1,0,0,0,1,0,0,3,0.09,1
0,0,0,1,0,0,1,0,30,2.49,1
1,0,0,0,0,1,0,0,0,0.0,5
0,1,0,0,0,0,1,0,3,0.2,1
1,0,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,2,2.0,1
1,0,0,0,0,1,0,0,4,1.9,1
0,1,0,0,0,0,1,0,79,1.16,1
0,1,0,0,0,0,1,0,5,0.27,1
0,0,0,1,0,1,0,0,2,0.15,1
0,1,0,0,0,0,1,0,16,0.4,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.07,1
0,1,0,0,0,1,0,0,27,0.75,2
0,1,0,0,0,1,0,0,2,0.03,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,2,0.26,1
0,1,0,0,0,0,1,0,1,0.03,1
0,0,0,1,0,0,1,0,16,0.31,1
1,0,0,0,0,1,0,0,9,0.42,1
0,0,0,1,0,0,1,0,9,0.22,1
1,0,0,0,0,0,1,0,78,1.95,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,3,1.55,5
0,1,0,0,0,0,1,0,39,3.02,1
0,0,0,1,0,0,1,0,0,0.0,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,30
0,1,0,0,0,1,0,0,1,0.05,2
0,1,0,0,0,0,1,0,114,1.82,1
0,1,0,0,0,1,0,0,0,0.0,7
0,1,0,0,0,1,0,0,6,0.14,1
0,1,0,0,0,0,1,0,1,0.16,1
0,1,0,0,0,0,1,0,9,0.49,2
0,1,0,0,0,0,1,0,122,1.91,2
1,0,0,0,0,1,0,0,0,0.0,2
1,0,0,0,0,0,1,0,17,2.73,1
1,0,0,0,0,0,1,0,27,1.15,1
0,1,0,0,0,1,0,0,15,0.45,2
1,0,0,0,0,1,0,0,77,3.98,3
1,0,0,0,0,1,0,0,25,0.5,1
0,1,0,0,0,1,0,0,2,0.39,1
0,1,0,0,0,1,0,0,74,1.34,3
0,1,0,0,0,0,1,0,2,0.05,1
0,1,0,0,0,1,0,0,18,0.75,2
0,1,0,0,0,0,1,0,8,0.43,1
1,0,0,0,0,1,0,0,1,0.06,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,55,1.57,12
0,1,0,0,0,0,1,0,7,0.16,1
0,0,0,1,0,1,0,0,136,1.81,2
0,1,0,0,0,1,0,0,160,1.92,1
1,0,0,0,0,0,1,0,16,0.3,19
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,48,3.03,5
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,25,3.97,1
1,0,0,0,0,1,0,0,2,0.05,1
1,0,0,0,0,1,0,0,51,1.11,2
0,1,0,0,0,1,0,0,2,0.05,3
0,0,0,1,0,0,1,0,2,0.19,15
1,0,0,0,0,1,0,0,17,3.21,1
1,0,0,0,0,1,0,0,1,0.02,1
0,0,0,1,0,0,1,0,14,3.68,1
1,0,0,0,0,1,0,0,31,1.2,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,3,0.06,29
1,0,0,0,0,0,1,0,26,0.41,1
0,0,1,0,0,1,0,0,2,0.32,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,6,0.17,1
0,1,0,0,0,0,1,0,117,3.6,1
1,0,0,0,0,0,1,0,26,1.25,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,10,1.15,1
0,1,0,0,0,1,0,0,88,1.4,1
0,1,0,0,0,0,1,0,10,0.32,8
0,0,0,1,0,0,1,0,7,1.62,6
0,1,0,0,0,0,1,0,123,3.32,2
1,0,0,0,0,0,1,0,18,0.27,39
1,0,0,0,0,1,0,0,1,0.14,1
1,0,0,0,0,0,1,0,14,1.24,1
0,1,0,0,0,0,1,0,29,0.58,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,0,1,76,1.22,3
0,1,0,0,0,1,0,0,93,3.0,2
1,0,0,0,0,0,1,0,1,0.21,49
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,34,1.58,1
1,0,0,0,0,0,1,0,2,0.24,33
0,0,0,1,0,0,1,0,24,2.99,4
1,0,0,0,0,0,1,0,1,0.24,1
0,0,0,1,0,1,0,0,32,1.29,6
1,0,0,0,0,0,1,0,36,0.5,1
0,1,0,0,0,0,1,0,3,0.77,1
1,0,0,0,0,1,0,0,2,0.12,1
0,1,0,0,0,0,1,0,6,2.54,2
0,1,0,0,0,1,0,0,32,0.75,13
0,1,0,0,0,0,1,0,12,0.61,1
1,0,0,0,0,0,1,0,4,0.55,1
1,0,0,0,0,1,0,0,2,0.06,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,26,1.36,1
0,1,0,0,0,1,0,0,23,5.11,4
1,0,0,0,0,1,0,0,14,0.41,1
0,1,0,0,0,1,0,0,1,0.03,1
1,0,0,0,0,0,1,0,0,0.0,49
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,71,1.47,1
1,0,0,0,0,0,1,0,4,0.06,1
0,1,0,0,0,1,0,0,3,0.25,1
0,1,0,0,0,1,0,0,14,0.52,1
1,0,0,0,0,0,1,0,1,0.22,232
0,0,0,1,0,1,0,0,10,0.89,2
0,1,0,0,0,1,0,0,10,0.27,1
1,0,0,0,0,1,0,0,117,3.65,2
1,0,0,0,0,1,0,0,1,1.0,32
1,0,0,0,0,0,1,0,9,0.26,1
0,1,0,0,0,1,0,0,43,4.69,3
1,0,0,0,0,1,0,0,80,2.29,7
0,0,1,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,15,1.04,1
0,1,0,0,0,1,0,0,51,0.67,1
0,0,0,1,0,0,1,0,40,6.19,2
0,1,0,0,0,0,1,0,10,0.77,4
1,0,0,0,0,0,1,0,1,1.0,1
0,0,0,1,0,1,0,0,54,1.4,2
0,1,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,8,0.17,34
0,1,0,0,0,0,1,0,22,1.68,1
0,1,0,0,0,0,1,0,6,0.1,1
0,1,0,0,0,1,0,0,15,1.05,13
1,0,0,0,0,0,1,0,11,5.08,1
1,0,0,0,0,0,1,0,91,1.52,2
0,1,0,0,0,0,1,0,42,2.47,1
0,1,0,0,0,1,0,0,0,0.0,2
0,1,0,0,0,0,1,0,64,2.0,3
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,76,3.68,5
0,0,0,1,0,1,0,0,103,1.39,2
0,1,0,0,0,0,1,0,10,0.52,2
1,0,0,0,0,0,1,0,9,0.74,2
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,9,0.21,1
0,0,1,0,0,0,1,0,45,0.84,4
1,0,0,0,0,0,1,0,2,0.07,3
0,0,0,1,0,0,1,0,4,2.35,2
1,0,0,0,0,0,1,0,42,4.0,1
1,0,0,0,0,0,1,0,2,0.1,121
0,1,0,0,0,0,1,0,1,0.16,1
1,0,0,0,0,1,0,0,0,0.0,2
0,1,0,0,0,1,0,0,2,0.11,1
1,0,0,0,0,0,1,0,1,0.05,1
1,0,0,0,0,1,0,0,81,1.28,3
1,0,0,0,0,0,1,0,7,0.19,1
0,1,0,0,0,1,0,0,5,2.38,1
0,0,1,0,0,1,0,0,11,0.45,3
0,0,0,1,0,1,0,0,0,0.0,23
1,0,0,0,0,0,1,0,1,0.03,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,10,0.17,1
0,1,0,0,0,1,0,0,19,0.2,6
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,52,3.34,4
1,0,0,0,0,1,0,0,0,0.0,2
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,5,0.48,5
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,7,0.2,1
0,1,0,0,0,0,1,0,6,0.25,1
0,1,0,0,0,0,1,0,11,0.24,1
0,1,0,0,0,0,1,0,7,0.19,1
0,1,0,0,0,0,1,0,153,3.17,1
0,1,0,0,0,0,1,0,72,2.2,1
1,0,0,0,0,0,1,0,1,0.03,5
0,0,0,1,0,1,0,0,8,1.86,7
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,2,1.33,9
0,1,0,0,0,0,1,0,7,1.12,1
0,1,0,0,0,0,1,0,0,0.0,31
1,0,0,0,0,0,1,0,16,0.98,1
0,1,0,0,0,1,0,0,26,3.06,4
1,0,0,0,0,0,1,0,40,0.63,1
0,1,0,0,0,1,0,0,16,1.22,1
1,0,0,0,0,1,0,0,1,0.51,2
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,121
1,0,0,0,0,0,1,0,56,1.58,2
0,1,0,0,0,0,1,0,15,4.89,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,2,0.62,1
1,0,0,0,0,0,1,0,14,0.39,5
1,0,0,0,0,0,1,0,5,0.11,1
1,0,0,0,0,0,1,0,8,0.22,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,4,0.15,1
1,0,0,0,0,0,1,0,3,0.06,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,3,1.03,1
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,3,3.0,1
1,0,0,0,0,0,1,0,137,2.83,2
0,1,0,0,0,0,1,0,19,0.4,1
1,0,0,0,0,0,1,0,1,0.1,1
0,1,0,0,0,1,0,0,8,0.43,1
1,0,0,0,0,0,1,0,9,0.32,1
1,0,0,0,0,1,0,0,41,1.61,1
1,0,0,0,0,0,1,0,9,3.55,1
0,1,0,0,0,1,0,0,86,1.9,7
